Start Signal,End Signal,Min Rise Delay,Max Rise Delay,Min Fall Delay,Max Fall Delay,Estimated Depth,Mapped Start Signal
A2_N,X,0.1991370180674369,0.616564761142726,0.1573046459837292,0.7604502243150174,6.165647611427259,A2_N
B1,X,0.1289209608891732,0.3500508870737728,0.2005845546434579,0.686823728442105,3.5005088707377277,_1864_
B2,X,0.1364682294684507,0.4068094587451659,0.1818368285190545,0.6697163568829777,4.068094587451658,_1843_
A1_N,X,0.228830849634831,0.7060838780180165,0.1693915750057259,0.8076605723932601,7.060838780180165,_0995_
A2_N,X,0.2103004635514326,0.6463088025478286,0.1611575779551445,0.7639185056308848,6.463088025478286,A2_N
B1,X,0.1591960913709134,0.4658776274400066,0.2231828257597062,0.7841406079736886,4.658776274400066,_1864_
B2,X,0.1476500907773881,0.4138598747512961,0.191071067154173,0.6981265207974199,4.138598747512961,_1843_
A,Y,0.0546461502626954,0.1527731734360482,0.0290644946891925,0.1338499904354283,1.527731734360482,key_in[15]
A,Y,0.1003919059632189,0.2582146236582538,0.0389311857659634,0.1217140589432963,2.582146236582538,key_in[15]
B,Y,0.0907189349319361,0.2242915638923932,0.0320699482991327,0.1028994835131321,2.2429156389239315,_1780_
A1,X,0.0665136714532453,0.2188813359180806,0.0941989846121974,0.2893425025915381,2.1888133591808057,_1852_
A2,X,0.066499238553517,0.2196847627103609,0.1094598748179095,0.3108528522573999,2.1968476271036086,_1841_
B1,X,0.0523346658600526,0.2053384187470489,0.0644683213949197,0.2749178462694118,2.053384187470489,_1864_
A1,X,0.0927882727471659,0.3674416430679504,0.1781046749383465,0.5656753559014295,3.674416430679504,_1852_
A2,X,0.0883314835166848,0.3039042437055071,0.1950678007669198,0.6021353031058823,3.039042437055071,_1841_
B1,X,0.0706605627343195,0.2281253722716685,0.133607129141923,0.5367696439259309,2.2812537227166847,_1864_
C1,X,0.0672695113097867,0.2368082186260123,0.1193140481297238,0.4862383966425078,2.368082186260123,_1854_
A,X,0.0924383581954834,0.2664835372239472,0.1522441382720643,0.5815197377120235,2.664835372239472,key_in[15]
B,X,0.0834678252917471,0.2238266857432593,0.1349036615045365,0.5204048450578254,2.238266857432593,_1780_
A1,X,0.1016234763992668,0.3651430650083339,0.179181716202784,0.6397292321397584,3.6514306500833382,_1852_
A2,X,0.1022199853694805,0.3720656110739865,0.1986197929012115,0.7140119808610867,3.720656110739865,_1841_
B1,X,0.090479903907974,0.3228250536043447,0.1525671576702146,0.5930834879966569,3.228250536043447,_1864_
B2,X,0.0908802572808705,0.3181805464717722,0.1648317501367517,0.6370718577440112,3.181805464717722,_1843_
C1,X,0.0694563592966026,0.2189012227885717,0.1018714239021476,0.5281570330576687,2.189012227885717,_1854_
A,X,0.079863007356671,0.2293520854818462,0.2971622476643405,1.2320489421850234,2.293520854818462,key_in[15]
B,X,0.0733612913404044,0.1997009003575917,0.2832510972612018,1.1846712834922375,1.997009003575917,_1780_
C,X,0.0728856925998859,0.2000602518052504,0.2643548232919024,1.12748269467567,2.000602518052504,_1779_
D,X,0.0768367960450302,0.2856648887184573,0.2201214550716599,1.0274548169747333,2.8566488871845728,_1791_
A1,X,0.1864406320988356,0.6696214328116876,0.2130025244251847,0.601655908790291,6.696214328116876,_1852_
A2,X,0.1630148839833559,0.555690842402838,0.197930316627844,0.5643479732156468,5.5569084240283795,_1841_
B1,X,0.1428310427026204,0.5442433879833232,0.1162641127391545,0.3443609939116477,5.4424338798332315,_1864_
C1,X,0.1407169143259741,0.5314783208409185,0.1091362031637138,0.3362152873495967,5.314783208409184,_1854_
D1,X,0.133853223960079,0.4886523546332217,0.1096282123887792,0.3538334725368008,4.886523546332217,_1687_
A,Y,0.0523544174221086,0.1453996825206149,0.0242750097727384,0.1182552006456169,1.4539968252061488,key_in[15]
A,Y,0.1329042469251539,0.3468743168658758,0.0541565418949886,0.2152619532442882,3.4687431686587575,key_in[15]
B,Y,0.098810518120006,0.2453231576209207,0.0337642076632258,0.1055327105574108,2.4532315762092067,_1780_
A1,X,0.0925876970743068,0.3340979809594525,0.1297191279997255,0.3907704825884273,3.3409798095945247,_1852_
A2,X,0.0819328794667465,0.2529424519209579,0.1184425369085328,0.3365287033183123,2.5294245192095786,_1841_
B1,X,0.0688081625042369,0.2498995803245826,0.0749104618983104,0.3191036136761273,2.4989958032458257,_1864_
A1_N,Y,0.0941114157686534,0.380295389276955,0.1000485833609316,0.3102829747627426,3.80295389276955,_0995_
A2_N,Y,0.0812342022198021,0.3081112119317004,0.0815291399135291,0.254530986825094,3.0811121193170035,A2_N
B1,Y,0.124364119744662,0.3180893971588726,0.0521388606768874,0.2108451112271417,3.1808939715887257,_1864_
B2,Y,0.0969418461832585,0.2536399495559052,0.0388581712527945,0.1482686376752639,2.536399495559052,_1843_
A1,X,0.1127545866367557,0.3798890753940265,0.1518311630507997,0.4706694056609607,3.798890753940265,_1852_
A2,X,0.1148951521999236,0.4346158833617421,0.1548758665152174,0.4947665195362065,4.346158833617421,_1841_
B1,X,0.1078950501149136,0.3847678673469965,0.1256866174489982,0.4486360021578295,3.847678673469965,_1864_
B2,X,0.0971239782755993,0.3619872282160081,0.1125947006389,0.3885999965138996,3.6198722821600806,_1843_
A,Y,0.0352740208137957,0.0999977212671775,0.0172952213002066,0.0883335235515502,0.999977212671775,key_in[15]
A,Y,0.1149840255555584,0.298298671984487,0.0476354837114179,0.1733910286649601,2.98298671984487,key_in[15]
B,Y,0.1151249475558384,0.2992337018422708,0.043856159528617,0.1870943175564345,2.9923370184227083,_1780_
A1,Y,0.1217885549103555,0.3134106951561745,0.0542898449895466,0.2138631832160031,3.134106951561745,_1852_
A2,Y,0.1439747944949367,0.364064955154205,0.0624775665553742,0.2475913988355314,3.64064955154205,_1841_
B1,Y,0.0760817680390985,0.261543627491743,0.0373261258855277,0.1590914112145185,2.6154362749174296,_1864_
A1_N,X,0.2416126256342288,0.6839039528270664,0.1748107263978513,0.7624643909832568,6.839039528270663,_0995_
A2_N,X,0.2387587140019888,0.6974332975212383,0.1788461929174652,0.8278222230906633,6.974332975212382,A2_N
B1,X,0.1670681279496545,0.426068747898209,0.2222201374700392,0.7398997179922415,4.260687478982089,_1864_
B2,X,0.177226544012184,0.4993350319005942,0.2054228789660359,0.7295220745095118,4.993350319005942,_1843_
A1_N,X,0.1939192750154626,0.6266282115006008,0.1505224321123581,0.7258724937685955,6.266282115006008,_0995_
A2_N,X,0.1895741950410999,0.609240897197897,0.1439545468019525,0.7279669850749384,6.092408971978969,A2_N
B1,X,0.1260065976115327,0.376772818053648,0.1971514396428901,0.7044270921515112,3.767728180536479,_1864_
B2,X,0.1246857374862041,0.3901402089595223,0.17880814002222,0.6622834690340471,3.901402089595223,_1843_
A,X,0.1169256530248748,0.2960179407604961,0.2584870446406258,0.9995480281938924,2.960179407604961,key_in[15]
B,X,0.1334351833461212,0.3576279651421046,0.2512717605106759,0.9822499758248928,3.576279651421046,_1780_
C_N,X,0.1590963794626942,0.4400550881578168,0.2418658675133079,0.9688019549695748,4.400550881578168,_1473_
A1,Y,0.0781305459111095,0.2039564963536389,0.0444603498545996,0.1920576391173327,2.039564963536389,_1852_
A2,Y,0.0748681415831936,0.2083681897113631,0.0334975390240628,0.1331945702543043,2.083681897113631,_1841_
B1,Y,0.0609985135223502,0.1919739560544848,0.0257972071145535,0.1708829376368835,1.919739560544848,_1864_
A1,X,0.1179964770401986,0.3900991307064493,0.154613881629572,0.4769961227680214,3.900991307064493,_1852_
A2,X,0.1137028003933298,0.3825822267277541,0.150581315567692,0.4883205644729288,3.825822267277541,_1841_
B1,X,0.1161425988256726,0.4116570256746853,0.1340599891264753,0.4600839006665668,4.1165702567468525,_1864_
B2,X,0.1034183115638946,0.3863299234312465,0.1121347144101068,0.404110534251547,3.863299234312465,_1843_
A,Y,0.0392376559016848,0.1107886730380887,0.0199247811389534,0.099098114463775,1.107886730380887,key_in[15]
A,Y,0.0522304124456448,0.1438174481323217,0.0244814193208121,0.1165526874669916,1.438174481323217,key_in[15]
A,Y,0.139002147060368,0.3571984475973052,0.0599495539623361,0.2211534629133874,3.5719844759730517,key_in[15]
B,Y,0.1158220913071866,0.2863032392200949,0.0382876484409859,0.1177773190089394,2.8630323922009486,_1780_
A1,X,0.0837867299256961,0.30660275186548,0.1130405176459407,0.3427374869812469,3.0660275186548,_1852_
A2,X,0.0735795542543247,0.2348858951600825,0.113225175495734,0.3227115610524426,2.3488589516008247,_1841_
B1,X,0.0606653425221314,0.2469275132036052,0.0725623609515011,0.3084902420830271,2.469275132036052,_1864_
A1_N,X,0.1467938590010057,0.4852175465424934,0.1154232436743098,0.5778814257351259,4.852175465424933,_0995_
A2_N,X,0.1380458841866378,0.4709606726797087,0.1141272386676479,0.5828101499700407,4.7096067267970865,A2_N
B1,X,0.0713005785705411,0.223736868698027,0.1550631750225569,0.5547197858068863,2.23736868698027,_1864_
B2,X,0.0715022783442444,0.2257642192650567,0.1353220490631993,0.5159175455099859,2.2576421926505668,_1843_
A1,X,0.106913404766565,0.3759761219886449,0.1351465921869828,0.4594702803835021,3.7597612198864487,_1852_
A2,X,0.1089987714271662,0.3798796107424739,0.1466307811118639,0.5008740231008553,3.7987961074247383,_1841_
B1,X,0.1029887385079423,0.3742811444490124,0.1181485082099329,0.4297761990159205,3.742811444490124,_1864_
B2,X,0.1056914030654812,0.3663170148677741,0.1246634497583544,0.4494455212991297,3.6631701486777417,_1843_
A1,X,0.1069121210711565,0.3622645341798266,0.144076310515622,0.4486540710380663,3.622645341798266,_1852_
A2,X,0.1095020910496148,0.3778524267089025,0.146998473110231,0.4679762820828095,3.778524267089025,_1841_
B1,X,0.1019913210533041,0.3587022724822666,0.1252169930962999,0.4333320769309082,3.587022724822666,_1864_
B2,X,0.094331149728123,0.3595354671302366,0.1124803476641295,0.3820918689594845,3.5953546713023656,_1843_
A1_N,X,0.2286879084163678,0.6739039517168434,0.1719450186456411,0.7700754696326794,6.739039517168433,_0995_
A2_N,X,0.2212977086439413,0.6594735499904021,0.167894786159382,0.768981733389037,6.59473549990402,A2_N
B1,X,0.1579853653727424,0.4233045700444722,0.2171214103296707,0.7425105185307885,4.2330457004447215,_1864_
B2,X,0.1566843643623284,0.4227543712534829,0.1958517292667787,0.7021002866706954,4.227543712534829,_1843_
A1_N,X,0.1943745219795854,0.6221903168787545,0.1520172364349893,0.720170166108243,6.221903168787544,_0995_
A2_N,X,0.1898511540602133,0.6059408146750171,0.1474956865058715,0.7251579542097383,6.0594081467501715,A2_N
B1,X,0.1258907597134247,0.3657205197753486,0.1970939023330116,0.6997184141263005,3.657205197753486,_1864_
B2,X,0.1270954211181522,0.380593511923074,0.1787394172150521,0.659533335501969,3.80593511923074,_1843_
A,Y,0.0535265145968241,0.1447034477643937,0.0303798383937115,0.1139748466754204,1.447034477643937,key_in[15]
A,Y,0.1209204021139091,0.3269371532704007,0.0471667995788701,0.1696622473867847,3.2693715327040067,key_in[15]
B,Y,0.0940052645667093,0.2332007430944958,0.0344335299186794,0.1082415299140165,2.332007430944958,_1780_
A1,X,0.068594430688164,0.2498714361701123,0.1089859830453396,0.3465630658321194,2.498714361701123,_1852_
A2,X,0.0636201179190112,0.21282080866649,0.1046444557847561,0.3002169431362624,2.1282080866649,_1841_
B1,X,0.0491682646014593,0.2018393287413767,0.0625114561141593,0.2721447866312269,2.0183932874137667,_1864_
A1_N,X,0.2008116507695677,0.6309735135195748,0.1552537864434881,0.7504846956306839,6.309735135195747,_0995_
A2_N,X,0.1902755923345315,0.6005235922954517,0.1458023465452467,0.7075328856395867,6.005235922954517,A2_N
B1,X,0.1351311045753513,0.405847117400204,0.2027807423817326,0.7081015974000352,4.05847117400204,_1864_
B2,X,0.1205894862542728,0.3562056306294553,0.1786838783066744,0.6526703251476957,3.562056306294553,_1843_
A1,X,0.119525726033143,0.3889491061538664,0.152554015404789,0.4735272308294732,3.889491061538664,_1852_
A2,X,0.119089658172313,0.3938214033019588,0.1531503300859679,0.4966233120862545,3.938214033019588,_1841_
B1,X,0.1171750646344107,0.3975120345403715,0.1348811517320756,0.4653120520596913,3.9751203454037145,_1864_
B2,X,0.109907273892805,0.4180074182884157,0.1172059704687328,0.4176902553168859,4.180074182884157,_1843_
A1_N,Y,0.0941017707058542,0.3565919882529519,0.0990094492749632,0.3082388320719904,3.565919882529519,_0995_
A2_N,Y,0.087256912498547,0.3528268332919035,0.0909662787510301,0.2895512245260707,3.5282683329190347,A2_N
B1,Y,0.1264440393733945,0.3227116998303246,0.0485247897265287,0.1828452579986297,3.227116998303246,_1864_
B2,Y,0.1094823290792176,0.2972590591148258,0.0460880791020604,0.1914247842198224,2.9725905911482577,_1843_
A1,Y,0.1294311361389928,0.3602911959644724,0.0571908925294089,0.2656325234959281,3.602911959644724,_1852_
A2,Y,0.1173850078143049,0.3264382190290233,0.0476538891280186,0.2280651426708791,3.264382190290233,_1841_
B1,Y,0.0949545469129748,0.2505083711373536,0.041592119814384,0.191963922413616,2.5050837113735356,_1864_
B2,Y,0.0842794607957479,0.2338249104965928,0.0337378745601157,0.1708432194070543,2.3382491049659277,_1843_
A1,X,0.0932987186138554,0.3541715354573603,0.141813106938128,0.4461407203282618,3.541715354573603,_1852_
A2,X,0.0894008781198239,0.3555728034875214,0.1427716457691231,0.4521100843891647,3.555728034875214,_1841_
B1,X,0.0836250536931625,0.3213805423861513,0.1147847197003197,0.3812075207842083,3.2138054238615132,_1864_
B2,X,0.0733632342307525,0.2999607591660848,0.1075567582108489,0.3682549369676411,2.9996075916608476,_1843_
A1_N,X,0.2410779422104474,0.7155098938082749,0.1822088087539755,0.8295103727585013,7.155098938082749,_0995_
A2_N,X,0.2318255097949984,0.6750383221243363,0.1720165170104491,0.7692775523223147,6.750383221243363,A2_N
B1,X,0.1775833697023902,0.4943650628791481,0.2232981640574389,0.7764510365542051,4.943650628791481,_1864_
B2,X,0.1648048272276431,0.4278510167256213,0.1999314520529634,0.708001954880757,4.278510167256213,_1843_
A1_N,X,0.2180500425270941,0.6745992844168315,0.1657508205381051,0.769751340011473,6.745992844168314,_0995_
A2_N,X,0.2150349403849076,0.6618679125441772,0.1595574828534375,0.77774378028064,6.618679125441772,A2_N
B1,X,0.1504348355132378,0.4221126345715244,0.2129940728521708,0.7491183441156346,4.221126345715244,_1864_
B2,X,0.150527830571968,0.4429710335033122,0.1952585232101567,0.7112264867246744,4.429710335033121,_1843_
A,Y,0.0427213276846664,0.1241521087743259,0.0193821665592155,0.109375317454405,1.241521087743259,key_in[15]
A1,X,0.0893945914817691,0.343450416716673,0.2067917007273848,0.6827258396311662,3.43450416716673,_1852_
A2,X,0.0757560285944609,0.2857767436913517,0.178927933089965,0.5832823278357678,2.857767436913517,_1841_
A3,X,0.0800032007730705,0.3049801608691003,0.1602869687901866,0.5534164394502664,3.049801608691003,_1837_
B1,X,0.0754906575284947,0.339134008252732,0.0958963213758239,0.3242187998733013,3.3913400825273197,_1864_
B2,X,0.0536014164891882,0.2308131945347271,0.0832887046794458,0.2822034630299608,2.3081319453472706,_1843_
A1,Y,0.129194478216813,0.3608615175483521,0.060274072161612,0.2862220541591231,3.608615175483521,_1852_
A2,Y,0.1176369035479287,0.3348884597753419,0.0453748926275527,0.2141032273185037,3.3488845977534187,_1841_
B1,Y,0.1025871430730019,0.2780553643813132,0.0450947139615767,0.2049328820202595,2.7805536438131315,_1864_
B2,Y,0.0915034740544757,0.2560178530528747,0.03693254834272,0.1936117154733674,2.560178530528747,_1843_
A1_N,X,0.1652500683064735,0.5293154397943245,0.1321608832002046,0.6362744955451745,5.293154397943245,_0995_
A2_N,X,0.1637135612303003,0.5386448661787089,0.1294697025124014,0.6459020168201013,5.386448661787089,A2_N
B1,X,0.092713110646273,0.2769136109904977,0.172803429234771,0.6063649753935713,2.769136109904977,_1864_
B2,X,0.0927902989042431,0.2871741259408168,0.1589546317340163,0.5934787274046016,2.871741259408168,_1843_
A1_N,X,0.1734655523875957,0.5757054440564708,0.1428627118152935,0.7087619580737585,5.757054440564708,_0995_
A2_N,X,0.1639190912735468,0.5384964848672712,0.133289397181077,0.6471056096351374,5.384964848672712,A2_N
B1,X,0.1094812882451026,0.3527928049552363,0.1802372746510874,0.6564496909638612,3.527928049552363,_1864_
B2,X,0.0967076515684842,0.2840873172669994,0.1581652215078183,0.5934997106203604,2.8408731726699936,_1843_
A,X,0.1199987365661622,0.4122760027839953,0.104252928685155,0.3404329692282806,4.122760027839953,key_in[15]
B,X,0.1417416918400492,0.4989158116746394,0.1311540774218489,0.4333530879022435,4.989158116746394,_1780_
C,X,0.1447904337408333,0.5340104065647934,0.1469913121715197,0.4875996966426522,5.3401040656479335,_1779_
D,X,0.1405386818921176,0.5150912620005398,0.1483331555126072,0.4807446243832294,5.150912620005397,_1791_
A1,X,0.1152306199740896,0.4583244746785321,0.1608677542263693,0.458771617014346,4.58324474678532,_1852_
A2,X,0.0961617965252016,0.3750840300075528,0.14161260065421,0.4018297475164032,3.750840300075528,_1841_
B1,X,0.0952744091143095,0.4639430637648841,0.0976601605005063,0.2857008877010489,4.63943063764884,_1864_
C1,X,0.0841461507622958,0.3896876820418867,0.0863634327386349,0.2464937768111929,3.896876820418867,_1854_
D1,X,0.0836133963510742,0.3804660305606659,0.075376915176405,0.2235334619563751,3.804660305606659,_1687_
A1,Y,0.1194944732541159,0.3104487588205834,0.0517543453297745,0.2052675448827099,3.104487588205834,_1852_
A2,Y,0.1366580637332427,0.3406282019526825,0.0622766508767042,0.2487490839272009,3.406282019526825,_1841_
B1,Y,0.090331154835149,0.3187133425163583,0.0338547879868092,0.1166384521980695,3.187133425163583,_1864_
A,X,0.0915844093152599,0.2708878475983488,0.3101539945992089,1.2808617862223317,2.7088784759834876,key_in[15]
B,X,0.0852602595990163,0.2385763321094604,0.2961750928340764,1.2331305214862025,2.3857633210946037,_1780_
C,X,0.0752960354267736,0.2078685615805757,0.272143204563372,1.1565077001185384,2.0786856158057567,_1779_
D,X,0.0839806650769012,0.2764667184548715,0.2311696732802284,1.0303483913256497,2.7646671845487147,_1791_
A,X,0.0976376507280454,0.3543493376797826,0.097071929630954,0.3203835065706886,3.543493376797826,key_in[15]
B,X,0.1036416329316139,0.3806386424903014,0.1063512571999353,0.3520643043414495,3.8063864249030135,_1780_
C,X,0.1107310663392692,0.4138502158107087,0.1206701994704458,0.3939198523314517,4.138502158107086,_1779_
